product_id,tn
20001,1317.9765766012956
20002,794.8097837967174
20003,661.0681233669117
20004,461.11801704971543
20005,466.10898848440564
20006,499.93629818212935
20007,348.3344674506372
20008,364.53686343074725
20009,452.75952981875486
20010,420.1792964213888
20011,388.21074255016293
20012,346.43743139013907
20013,391.9551042733325
20014,361.91238557515493
20015,261.67010291339375
20016,313.1891243721965
20017,283.32460606886787
20018,287.20774826777796
20019,282.07648970792815
20020,283.1737840316376
20021,278.89279363515533
20022,298.37031342367686
20023,243.89190098508487
20024,245.48630381158205
20025,248.57776254640856
20026,225.40346617761006
20027,251.04294764456537
20028,212.98124997472678
20029,192.39465338376473
20030,177.46128770473422
20031,215.14336122247684
20032,346.0629943975295
20033,185.17251294658345
20035,183.89350807773732
20037,176.97154136961444
20038,181.15455673062934
20039,174.3336081893022
20041,156.11351484597986
20042,179.18919356623542
20043,202.92222525248945
20044,175.3663748069062
20045,150.2598838161363
20046,181.14231299548766
20047,174.72701283094844
20049,147.75543702870758
20050,184.99056779421224
20051,149.31661090719055
20052,131.21904968889092
20053,189.3333921914206
20054,162.94776547172265
20055,126.86918527425513
20056,130.42162623082527
20057,168.80197419992655
20058,124.46301356008908
20059,155.828543269543
20061,141.28287138042538
20062,128.27241920085976
20063,136.08448486157934
20065,134.35379710788652
20066,167.7127417872614
20067,159.12922824711225
20068,125.46425036006823
20069,160.16767733103518
20070,140.41003154192
20071,151.29605137851655
20072,99.99175474902097
20073,121.54303129937908
20074,99.37406007254539
20075,144.7781324341808
20076,127.38727872537233
20077,139.55062937029973
20079,78.96529783974209
20080,153.7889835831106
20081,104.76624007469408
20082,85.24589373816612
20084,144.29555067051197
20085,172.4329686736771
20086,95.09321717204243
20087,82.17959139461713
20089,137.87264386663546
20090,99.52425434939047
20091,132.26623877238185
20092,72.02859128894983
20093,94.70001481238711
20094,146.60915011346447
20095,83.15265963001646
20096,112.40696632121632
20097,75.992210068555
20099,85.1279994774355
20100,73.78243861449495
20101,86.23109747956919
20102,62.85966827241997
20103,98.71740294529754
20106,91.35094365949764
20107,121.54952109773366
20108,77.22262752894704
20109,67.79857763770706
20111,95.82049483115047
20112,80.28424380567937
20114,70.21360961444026
20116,110.17220552016197
20117,72.37707906612411
20118,76.2769373886805
20119,74.59276742419858
20120,73.68845902294035
20121,102.1798310035295
20122,79.8669378381565
20123,75.31160922451811
20124,67.08508640036054
20125,91.68775332470501
20126,100.87313726517935
20127,182.78278981384275
20129,75.53163443296609
20130,106.4255744324799
20132,75.74057950744121
20133,81.01654193760501
20134,77.91582006481613
20135,77.5962803331982
20137,68.74717656489973
20138,72.71979073382452
20139,71.75136387117152
20140,76.8190900843918
20142,76.80449742483678
20143,92.45829479880197
20144,67.16489916256839
20145,68.96809245201939
20146,50.95769310147013
20148,79.46176739333603
20150,68.56869219514049
20151,41.007580622104065
20152,79.47264614416842
20153,66.92991640027786
20155,63.42251673994389
20157,68.77459786662354
20158,73.54730793853041
20159,72.41907695246576
20160,56.04810114662061
20161,67.15494704591008
20162,50.724371124988096
20164,66.13086199689218
20166,56.564981802181435
20167,46.418893897153126
20168,29.483652955290776
20170,76.64405097146295
20174,81.94475337203086
20175,43.51215791404555
20176,39.17279249604359
20177,39.111826251436895
20179,34.49342139209279
20180,34.49529386982734
20181,39.051370784975944
20182,38.26675874344652
20183,25.49396191494873
20184,41.95561907694354
20187,43.505213749848096
20188,36.64503277808504
20189,37.77919721135825
20192,31.32152704103614
20193,44.600565716728845
20196,33.04544336111745
20197,30.4006915957281
20198,40.17126114370004
20200,35.23953205829623
20201,42.74187652319464
20202,29.28062047181534
20203,47.48704546547108
20205,36.52494989018608
20206,32.07952515362647
20207,26.488760876438775
20208,34.21921334033653
20209,36.294833412907884
20210,93.41710403654847
20211,26.751770023443655
20212,25.629787887459567
20213,71.6759594753059
20215,30.315674969131265
20216,28.46105804867773
20218,26.083024246476114
20219,28.13936122400031
20220,28.44722462118954
20222,22.025418530965418
