product_id,tn
20001,362.8836198806216
20002,353.28302995745446
20003,364.5485999018308
20004,415.5315813505342
20005,322.7727642858065
20006,445.32364505545223
20007,285.49952182472794
20008,288.7671036936883
20009,395.48474531445277
20010,445.0199476780948
20011,320.9231117784886
20012,288.9462865541612
20013,312.20601272735666
20014,307.38359954920486
20015,193.57204571590856
20016,342.20715124384276
20017,254.2184053658764
20018,156.31023110803025
20019,283.9080774524999
20020,288.9015200857935
20021,203.25433391708376
20022,274.40660076007885
20023,175.74159306469323
20024,166.55921890488295
20025,201.24540209572186
20026,189.80999297953312
20027,195.5184346744218
20028,184.26259575606673
20029,184.49330076922064
20030,134.39296502213307
20031,188.5064000216933
20032,206.4428331163046
20033,109.82054475938034
20035,155.40083431241843
20037,126.55287732522014
20038,121.32119454105543
20039,109.71508074030336
20041,136.0169970947248
20042,139.7625551034824
20043,112.29268143722605
20044,154.66901853008906
20045,144.28675657239535
20046,170.98602665091892
20047,141.35931705565693
20049,147.8783407766016
20050,147.14618614020597
20051,118.93949945514726
20052,95.80854237708832
20053,168.01731360086285
20054,137.9268665042541
20055,71.5064373912317
20056,98.05354055674238
20057,117.32050565244768
20058,105.64605468526398
20059,137.79318373878925
20061,127.89496163731543
20062,91.35042003602699
20063,112.6262273193619
20065,101.78820227453642
20066,121.10451350594975
20067,111.45029829137998
20068,110.66556747152198
20069,133.31856636282723
20070,82.37120046727571
20071,94.33576193827258
20072,93.3563491442049
20073,101.31047178058529
20074,82.40145532857791
20075,125.78807670826957
20076,95.29837121726514
20077,83.90425428718481
20079,42.42558384212724
20080,77.21734379853439
20081,77.11700752800911
20082,70.9342209931198
20084,102.68164848016734
20085,112.90333598414558
20086,52.73870979119754
20087,78.85754781866947
20089,107.30468636770959
20090,55.765875594652556
20091,96.85053896421329
20092,69.70242335989963
20093,75.50844129510433
20094,81.4935038589169
20095,62.53726546860313
20096,65.87605569643475
20097,67.577295084788
20099,52.581600733010305
20100,47.17288816623391
20101,70.26563507564194
20102,41.09446094388237
20103,69.31920849648228
20106,72.37024782554596
20107,93.83918629267811
20108,70.20322800784686
20109,61.49067348673484
20111,72.92824945245746
20112,77.43407556745194
20114,59.14913455364713
20116,93.5321461424587
20117,52.91877418899378
20118,57.843544478608734
20119,72.11550799479201
20120,56.66578385679953
20121,85.39536549244346
20122,76.41213316516091
20123,54.78247384936732
20124,44.365901712575024
20125,59.4014341204476
20126,79.97768633484475
20127,104.95640828037298
20129,52.41217746935691
20130,76.9521653981634
20132,63.74034936318074
20133,63.86875017861521
20134,52.326260700112215
20135,59.919933621191404
20137,57.747011819316704
20138,39.5567936019914
20139,50.50413288009048
20140,49.941813662197134
20142,47.0057551774014
20143,71.38563001734823
20144,51.80421251469012
20145,53.20804819961247
20146,40.653766959991245
20148,57.21693168070419
20150,54.61013940676731
20151,37.8471504629742
20152,39.241274117380804
20153,53.37096822448021
20155,47.31574257297126
20157,59.47117749760407
20158,59.2337103990891
20159,55.33148471009607
20160,44.77434961757227
20161,57.232106610918095
20162,40.1442219439752
20164,59.69312155172698
20166,46.00161497443125
20167,42.531312093331934
20168,26.55182338528221
20170,61.97088792471361
20174,61.79542574660462
20175,37.3115871971723
20176,40.392349322026575
20177,38.723657936978654
20179,35.780898619530966
20180,31.139785191022323
20181,39.53533390568046
20182,36.31719956873966
20183,25.75307167641947
20184,33.72782261235714
20187,33.50887256168028
20188,31.205150299833164
20189,31.57979732206233
20192,26.47123187798658
20193,32.73824515441818
20196,33.984118313265455
20197,35.99314383469243
20198,34.22714431416165
20200,35.7006392984059
20201,36.61385902262319
20202,22.696077560713093
20203,38.52893413460328
20205,40.00352743341851
20206,32.779160226183706
20207,23.58165169311021
20208,28.761043589361474
20209,26.723234814936117
20210,47.837435193436804
20211,22.352754855790064
20212,27.64639080843571
20213,47.8528696515749
20215,27.97934972500815
20216,23.411610808905298
20218,25.666174550252045
20219,24.645697710414915
20220,26.79171498488062
20222,21.024996806048748
20224,25.708512178340424
20225,20.748894894887627
20226,29.502700971168803
20227,35.746500404228826
20228,7.840829344756576
20230,24.30642939479125
20231,21.774153566933748
20232,25.803490319449793
20233,22.07367825481337
20234,17.604714047559632
20235,41.840486595856945
20236,42.27003170497878
20237,28.768798072067927
20238,26.150198518931564
20239,25.246788554789816
20240,18.999965785458325
20241,25.328272043062277
20242,17.7521802487603
20244,23.540663573040188
20246,23.491144856155323
20249,14.126870219272107
20251,20.91488835918191
20252,22.59425385309251
20253,20.41821362933381
20254,27.05893937924018
20255,20.837893088055964
20256,19.343212922410395
20257,36.289017797957584
20259,22.02122038846324
20261,33.42817823885354
20262,20.059053152689902
20263,25.358220487658347
20264,18.281796946390717
20265,11.318178098570465
20266,30.671004689227637
20267,21.786036682203957
20268,20.481738822794398
20269,20.990466415651028
20270,20.341736106191437
20271,20.358719521447075
20272,15.642745259744776
20273,19.381879014892476
20275,21.127837811396372
20276,18.331718854620398
20277,16.363311016945843
20278,17.432244293740773
20280,18.804229615271268
20281,20.02798830607354
20282,18.977784592086817
20283,15.40362692462777
20284,18.3594629483482
20285,7.177742580615231
20286,27.382961040513308
20288,17.10339467604515
20289,14.407367579872426
20290,20.587252463444464
20291,12.829254970660712
20292,16.93470288250295
20295,11.617242661931927
20296,20.01835310252917
20297,18.306122927869495
20298,11.867861604712875
20299,14.43244982318475
20300,19.713882400460115
20301,12.891768044830805
20302,8.101620028486861
20303,17.354165357108954
20304,14.656511534745185
20305,12.241134520335432
