product_id,tn
20001,962.785152800891
20002,735.4101346658103
20003,504.0545060678393
20004,450.93891806687265
20005,437.74409083610095
20006,460.89139354622546
20007,410.9780553397881
20008,372.53478655341786
20009,472.1272701861746
20010,386.38372035351927
20011,357.4564342621933
20012,343.96294357255283
20013,372.652547459209
20014,337.6373582506142
20015,301.8429859042134
20016,275.25778233830704
20017,258.26369596772724
20018,234.17643475062798
20019,268.3134037400602
20020,271.4612069971198
20021,236.6114018686933
20022,280.34788172928614
20023,231.1317880779974
20024,212.59448851521626
20025,220.8437680704688
20026,215.9796500713237
20027,237.9351328267033
20028,194.47119391118474
20029,181.310982621627
20030,134.59446507029259
20031,187.533242092476
20032,367.2880593774149
20033,159.87199281834526
20035,162.5573757979412
20037,148.88624014667062
20038,168.73633390478392
20039,158.3457897415645
20041,153.29705754266826
20042,155.87409381320214
20043,162.71409550896286
20044,145.58671314407889
20045,156.39318008998723
20046,162.9414710276565
20047,141.6303467437073
20049,162.64748758915266
20050,161.8697857139927
20051,147.55584081673103
20052,118.66228610780658
20053,155.80018435610256
20054,136.6013319726884
20055,111.83979155763923
20056,121.19872842158772
20057,136.4490323475293
20058,124.44127468594843
20059,143.13773075741216
20061,128.48874521470705
20062,115.21203444534413
20063,121.66522361788647
20065,127.3814992284627
20066,134.53403679044217
20067,118.55214091772847
20068,117.90086327680048
20069,139.81728593903134
20070,114.39806866017862
20071,135.95140223546096
20072,92.5631121745369
20073,113.9996666661272
20074,87.50483821980474
20075,134.05092006840837
20076,115.94363746044499
20077,100.97649741817665
20079,55.526812222412275
20080,102.60358282092517
20081,93.07184493933086
20082,92.09369412787095
20084,124.43979750058718
20085,168.54705467290634
20086,78.2008274947044
20087,89.9720228642298
20089,150.8948603891985
20090,92.57328937887895
20091,111.17364396316432
20092,70.86459734820278
20093,87.46844017376857
20094,120.37512558253955
20095,69.50698780608917
20096,89.00081599008189
20097,78.24105299233361
20099,68.34468249528798
20100,73.56595732068426
20101,88.63115783553951
20102,45.187489879329846
20103,84.3839154532817
20106,80.67256390053753
20107,91.06127351845228
20108,72.11239243905548
20109,65.62556360943773
20111,88.7002198898611
20112,77.97527810954338
20114,70.46850024843273
20116,102.18542986735758
20117,60.45668411712079
20118,83.38202848396969
20119,76.2786076739986
20120,68.18598861323066
20121,86.96259357962552
20122,77.08976839569216
20123,72.73238379887734
20124,54.15890125065733
20125,72.29907434336982
20126,93.23365225760575
20127,214.10331859799098
20129,65.06051472726519
20130,97.91893973061865
20132,68.14171549010577
20133,67.85206814821734
20134,68.38157430498322
20135,77.65164670671712
20137,58.58265721741873
20138,45.55746660667628
20139,68.13507670251457
20140,66.83226331122755
20142,55.58599510886985
20143,78.64250909473886
20144,61.86524557453647
20145,62.33003684356723
20146,46.03050131697724
20148,66.93828448559233
20150,70.02264559448754
20151,44.78260489626115
20152,44.699798157976836
20153,60.79265754032507
20155,60.41489733368501
20157,64.74797078410525
20158,61.80117403250495
20159,63.797570324148175
20160,50.80761770115912
20161,59.342674271549754
20162,44.45840783063415
20164,61.7388234591663
20166,44.77756313329845
20167,46.60290396891213
20168,25.502163777176026
20170,74.58994949513504
20174,87.20513102984145
20175,41.79464548885328
20176,40.91464702178137
20177,40.12458764263399
