product_id,tn
20001,1197.5572823998848
20002,963.8982796041468
20003,576.9665466760835
20004,499.90137918409886
20005,481.31169380583356
20006,521.7953161652373
20007,396.6506309927049
20008,343.18025444275133
20009,392.01446912999387
20010,337.1118662945063
20011,375.405709281248
20012,362.2919141169596
20013,344.0489316760829
20014,369.34794957563815
20015,232.34811282831734
20016,338.8901937706222
20017,284.31753902271157
20018,262.1142768683909
20019,265.1659670220524
20020,320.61226525658566
20021,303.62873170963627
20022,322.71296495616554
20023,197.02313740500279
20024,239.13717182101982
20025,205.07608238330138
20026,241.50840015683033
20027,220.57899948438552
20028,202.1531696837115
20029,198.96866417101072
20030,159.75782169879164
20031,190.76963061966063
20032,324.08551139480824
20033,133.9826010516474
20035,154.2439706256001
20037,177.28311164849617
20038,171.6308269356773
20039,166.54045713089369
20041,147.91363321616365
20042,169.1564607502877
20043,148.79512473354316
20044,175.25995760328055
20045,149.422248252514
20046,188.71852045248713
20047,156.46993304398302
20049,132.3549027880387
20050,187.30885764540682
20051,144.2020644623767
20052,135.6104174943863
20053,178.8212492407333
20054,131.2426718137339
20055,119.43661467817638
20056,117.18105877084841
20057,146.37676022828012
20058,137.60529094923842
20059,142.91863098081942
20061,139.03449912576863
20062,117.01924131159913
20063,144.62522634357884
20065,111.20535161111394
20066,155.57625736730722
20067,121.44269581764159
20068,115.31330738779153
20069,125.63696237232212
20070,110.5802654336656
20071,118.37341821473395
20072,95.35575542624672
20073,101.41576326142224
20074,98.49926452742159
20075,145.78300700395584
20076,112.91242907622008
20077,120.53386183667953
20079,77.32033952315919
20080,114.07740278364317
20081,109.03378835006515
20082,107.43462923196148
20084,126.26535467054806
20085,182.7525921838346
20086,90.6844254227507
20087,106.32718860911687
20089,140.17829981468464
20090,99.32407667422162
20091,113.37863587824238
20092,94.02064665286808
20093,98.74549610560828
20094,148.17675298725868
20095,83.5455254809001
20096,96.83548356132236
20097,90.14569899462948
20099,78.49386639260678
20100,70.04970527468346
20101,88.53992979988463
20102,65.72916316489301
20103,95.16086838065146
20106,83.49034453124874
20107,83.07840383515561
20108,71.87069636710996
20109,79.97446474919036
20111,85.63024115171174
20112,75.1843792518575
20114,80.51241802131561
20116,83.26714451949196
20117,74.76830996790595
20118,74.46048400320183
20119,64.58788581135646
20120,74.32935673095942
20121,89.7068717790397
20122,80.99088667484301
20123,85.3039588768099
20124,67.51829031747462
20125,79.7164296300972
20126,109.52239319528891
20127,165.51453358702312
20129,75.83388961908194
20130,110.87330585463955
20132,65.78283950904276
20133,79.16495122898988
20134,78.8012334331229
20135,91.08013914994842
20137,63.24757146488882
20138,75.48098779549512
20139,76.15267519492352
20140,77.44334441310176
20142,64.20718311506614
20143,92.86700014544961
20144,75.00904549889303
20145,73.38893968877636
20146,52.26032777407349
20148,81.3925412401731
20150,99.81655614377709
20151,48.725365886408845
20152,61.99275669457012
20153,65.68415037203798
20155,59.08015841349434
20157,60.54102173152472
20158,63.373549041840256
20159,67.4551878410833
20160,46.480583156315355
20161,69.81992153430058
20162,45.559038396942796
20164,65.33062192072869
20166,50.949903897377276
20167,46.1937764980542
20168,24.640191155329475
20170,68.74700885102034
20174,81.59301775356558
20175,38.271891494882645
20176,37.92438060765189
20177,37.17363784226325
20179,44.08498617107048
20180,37.2583337431019
20181,41.13595840382952
20182,32.38731568598168
20183,31.810331615516592
20184,36.83715431831954
20187,39.93622422863251
20188,38.00827030778662
20189,40.28920687951304
20192,37.17635753761163
20193,35.90814968632443
20196,33.28808031915755
20197,31.585193138763856
20198,36.57263355102266
20200,36.22030335188313
20201,34.0037928302249
20202,30.59329571193797
20203,45.14941005718741
20205,37.38467800686939
20206,31.773345832649987
20207,29.688199688265083
20208,30.869022289105818
20209,28.489914792954238
20210,72.85051809232493
20211,24.687938226071875
20212,26.96282651224733
20213,71.08435962101126
20215,34.76013902516867
20216,24.549905740262584
20218,25.96957798732966
20219,29.439184197845993
20220,29.567653737499025
20222,25.255496352913863
20224,29.776366604819742
20225,25.48774285735165
20226,27.3130901440032
20227,47.98866771468785
20228,23.071401657304328
20230,25.948310601532956
20231,19.599503658593328
20232,34.69837116972595
20233,39.269764680167015
20234,24.21537309234234
20235,41.06596466069334
20236,77.49597165428098
20237,36.88846886339981
20238,25.832003295019327
20239,23.825779017153476
20240,20.46904605673953
20241,21.160384729088072
20242,17.843328142748017
20244,19.054431873474922
20246,24.71979977411138
20249,25.67881592721669
20251,25.823257574274507
20252,20.513640428616146
20253,24.477764054011008
20254,22.811809705293868
20255,23.598780430652432
20256,18.964321529811684
20257,48.58144012801131
20259,24.5791843537124
20261,56.43927020978361
20262,19.62378154713742
20263,22.146832177467097
20264,19.480577642128274
20265,25.049127858569122
20266,28.0217062305397
20267,20.544998695932453
20268,20.354915872675093
20269,17.491829321160203
20270,22.686054315451845
20271,25.660684590848515
20272,18.392263960323564
20273,19.08071865062794
20275,23.76355550085174
20276,21.293974924432796
20277,19.052958230325086
20278,23.016235830573883
20280,18.436383482242107
20281,16.198773395495103
20282,20.552651894051714
20283,19.15652663693448
20284,17.39950309455682
20285,18.0691451341137
20286,41.74959166107525
20288,18.8879602121068
20289,13.249608062298966
20290,17.42360248191156
20291,17.662623124961538
20292,20.990918483110455
20295,14.217109653697271
20296,18.816001621105443
20297,23.961496324747532
20298,15.264032606494224
20299,17.70165100519448
20300,19.056467989537044
20301,18.311342199344118
20302,15.323558129888603
20303,19.728003380372126
20304,15.914949747078342
20305,17.444171295723038
20306,20.239017025652718
20307,17.599230214895986
20309,20.66831381728389
20310,21.18207571482693
20311,17.00431862701025
20313,20.0182679315971
20314,17.761477040145444
20315,17.584034568840657
20316,21.51630034007803
20317,15.58160576552424
20319,16.59026424231704
20320,14.156688447541544
20321,17.84856323530709
20322,10.410191438838059
20323,25.747618443147644
20324,15.100911813226096
20325,12.660403795406314
20326,16.445747537416604
20327,13.734863096241638
20328,12.387437867285735
20329,13.123040211394141
20330,16.416046898923472
20332,11.533015019750078
20334,14.346055074693002
20335,13.708145715340242
20336,15.756002451332895
20337,9.187750811833327
20338,14.832845437811383
20340,16.3394290546397
20341,13.304118912881338
20342,14.719675353128077
20343,12.472286974301163
20344,16.12429392173014
20346,13.691093301107687
20348,15.80652115070484
20349,16.498173008175407
20350,9.725196627472778
20351,17.59388651187747
20352,15.655694717515482
20353,13.16028903802447
20354,13.957779842061731
20355,31.68617740697207
20356,13.729798988808637
20357,16.23720923782934
20358,10.570500262009201
20359,15.175949800044288
20361,16.118137189619677
20362,9.766407679501176
20364,24.039286004819512
20365,15.872710356156055
20366,10.969335294816988
20367,17.024575461551596
20368,12.536266439756904
20372,9.244310987787268
20375,8.908639031488303
20377,12.033693513795653
20378,11.048075813285267
20379,9.277547869206437
20380,15.267621490463705
20381,15.419903766823175
20382,9.777281446639993
20383,8.782784876810368
20384,10.046797604617208
20385,10.930856004370845
20386,14.562345543405145
20387,13.243602993805844
20388,11.826465293056602
20389,23.443306971365267
20390,7.569886325437592
20395,16.655294409673264
20396,13.729382150928755
20398,10.99835709245521
20400,12.507533225597241
20401,11.495136710594023
20402,12.962553753655866
20403,11.637530003742038
20404,11.390749803229602
20406,10.801911824333196
20407,9.54933456166583
20408,12.802120855871793
